code	lut_i32	sample14
64444	62840	15710
64445	62843	15711
64446	62845	15711
64447	62848	15712
64448	62850	15713
64449	62852	15713
64450	62855	15714
64451	62857	15714
64452	62860	15715
64453	62862	15716
64454	62865	15716
64455	62867	15717
64456	62870	15718
64457	62872	15718
64458	62874	15719
64459	62877	15719
64460	62879	15720
64461	62882	15721
64462	62884	15721
64463	62887	15722
64464	62889	15722
64465	62892	15723
64466	62894	15724
64467	62896	15724
64468	62899	15725
64469	62901	15725
64470	62904	15726
64471	62906	15727
64472	62909	15727
64473	62911	15728
64474	62914	15729
64475	62916	15729
64476	62918	15730
64477	62921	15730
64478	62923	15731
64479	62926	15732
64480	62928	15732
64481	62931	15733
64482	62933	15733
64483	62936	15734
64484	62938	15735
64485	62940	15735
64486	62943	15736
64487	62945	15736
64488	62948	15737
64489	62950	15738
64490	62953	15738
64491	62955	15739
64492	62958	15740
64493	62960	15740
64494	62962	15741
64495	62965	15741
64496	62967	15742
64497	62970	15743
64498	62972	15743
64499	62975	15744
64500	62977	15744
64501	62980	15745
64502	62982	15746
64503	62985	15746
64504	62987	15747
64505	62989	15747
64506	62992	15748
64507	62994	15749
64508	62997	15749
64509	62999	15750
64510	63002	15751
64511	63004	15751
64512	63007	15752
64513	63009	15752
64514	63011	15753
64515	63014	15754
64516	63016	15754
64517	63019	15755
64518	63021	15755
64519	63024	15756
64520	63026	15757
64521	63029	15757
64522	63031	15758
64523	63033	15758
64524	63036	15759
64525	63038	15760
64526	63041	15760
64527	63043	15761
64528	63046	15762
64529	63048	15762
64530	63051	15763
64531	63053	15763
64532	63055	15764
64533	63058	15765
64534	63060	15765
64535	63063	15766
64536	63065	15766
64537	63068	15767
64538	63070	15768
64539	63073	15768
64540	63075	15769
64541	63077	15769
64542	63080	15770
64543	63082	15771
64544	63085	15771
64545	63087	15772
64546	63090	15773
64547	63092	15773
64548	63095	15774
64549	63097	15774
64550	63099	15775
64551	63102	15776
64552	63104	15776
64553	63107	15777
64554	63109	15777
64555	63112	15778
64556	63114	15779
64557	63117	15779
64558	63119	15780
64559	63121	15780
64560	63124	15781
64561	63126	15782
64562	63129	15782
64563	63131	15783
64564	63134	15784
64565	63136	15784
64566	63139	15785
64567	63141	15785
64568	63144	15786
64569	63146	15787
64570	63148	15787
64571	63151	15788
64572	63153	15788
64573	63156	15789
64574	63158	15790
64575	63161	15790
64576	63163	15791
64577	63166	15792
64578	63168	15792
64579	63170	15793
64580	63173	15793
64581	63175	15794
64582	63178	15795
64583	63180	15795
64584	63183	15796
64585	63185	15796
64586	63188	15797
64587	63190	15798
64588	63192	15798
64589	63195	15799
64590	63197	15799
64591	63200	15800
64592	63202	15801
64593	63205	15801
64594	63207	15802
64595	63210	15803
64596	63212	15803
64597	63214	15804
64598	63217	15804
64599	63219	15805
64600	63222	15806
64601	63224	15806
64602	63227	15807
64603	63229	15807
64604	63232	15808
64605	63234	15809
64606	63236	15809
64607	63239	15810
64608	63241	15810
64609	63244	15811
64610	63246	15812
64611	63249	15812
64612	63251	15813
64613	63254	15814
64614	63256	15814
64615	63258	15815
64616	63261	15815
64617	63263	15816
64618	63266	15817
64619	63268	15817
64620	63271	15818
64621	63273	15818
64622	63276	15819
64623	63278	15820
64624	63280	15820
64625	63283	15821
64626	63285	15821
64627	63288	15822
64628	63290	15823
64629	63293	15823
64630	63295	15824
64631	63298	15825
64632	63300	15825
64633	63302	15826
64634	63305	15826
64635	63307	15827
64636	63310	15828
64637	63312	15828
64638	63315	15829
64639	63317	15829
64640	63320	15830
64641	63322	15831
64642	63325	15831
64643	63327	15832
64644	63329	15832
64645	63332	15833
64646	63334	15834
64647	63337	15834
64648	63339	15835
64649	63342	15836
64650	63344	15836
64651	63347	15837
64652	63349	15837
64653	63351	15838
64654	63354	15839
64655	63356	15839
64656	63359	15840
64657	63361	15840
64658	63364	15841
64659	63366	15842
64660	63369	15842
64661	63371	15843
64662	63373	15843
64663	63376	15844
64664	63378	15845
64665	63381	15845
64666	63383	15846
64667	63386	15847
64668	63388	15847
64669	63391	15848
64670	63393	15848
64671	63395	15849
64672	63398	15850
64673	63400	15850
64674	63403	15851
64675	63405	15851
64676	63408	15852
64677	63410	15853
64678	63413	15853
64679	63415	15854
64680	63417	15854
64681	63420	15855
64682	63422	15856
64683	63425	15856
64684	63427	15857
64685	63430	15858
64686	63432	15858
64687	63435	15859
64688	63437	15859
64689	63439	15860
64690	63442	15861
64691	63444	15861
64692	63447	15862
64693	63449	15862
64694	63452	15863
64695	63454	15864
64696	63457	15864
64697	63459	15865
64698	63461	15865
64699	63464	15866
64700	63466	15867
64701	63469	15867
64702	63471	15868
64703	63474	15869
64704	63476	15869
64705	63479	15870
64706	63481	15870
64707	63484	15871
64708	63486	15872
64709	63488	15872
64710	63491	15873
64711	63493	15873
64712	63496	15874
64713	63498	15875
64714	63501	15875
64715	63503	15876
64716	63506	15877
64717	63508	15877
64718	63511	15878
64719	63513	15878
64720	63516	15879
64721	63518	15880
64722	63520	15880
64723	63523	15881
64724	63525	15881
64725	63528	15882
64726	63530	15883
64727	63533	15883
64728	63535	15884
64729	63538	15885
64730	63540	15885
64731	63543	15886
64732	63545	15886
64733	63548	15887
64734	63550	15888
64735	63552	15888
64736	63555	15889
64737	63557	15889
64738	63560	15890
64739	63562	15891
64740	63565	15891
64741	63567	15892
64742	63570	15893
64743	63572	15893
64744	63575	15894
64745	63577	15894
64746	63580	15895
64747	63582	15896
64748	63585	15896
64749	63587	15897
64750	63589	15897
64751	63592	15898
64752	63594	15899
64753	63597	15899
64754	63599	15900
64755	63602	15901
64756	63604	15901
64757	63607	15902
64758	63609	15902
64759	63612	15903
64760	63614	15904
64761	63617	15904
64762	63619	15905
64763	63621	15905
64764	63624	15906
64765	63626	15907
64766	63629	15907
64767	63631	15908
64768	63634	15909
64769	63636	15909
64770	63639	15910
64771	63641	15910
64772	63644	15911
64773	63646	15912
64774	63649	15912
64775	63651	15913
64776	63654	15914
64777	63656	15914
64778	63658	15915
64779	63661	15915
64780	63663	15916
64781	63666	15917
64782	63668	15917
64783	63671	15918
64784	63673	15918
64785	63676	15919
64786	63678	15920
64787	63681	15920
64788	63683	15921
64789	63686	15922
64790	63688	15922
64791	63690	15923
64792	63693	15923
64793	63695	15924
64794	63698	15925
64795	63700	15925
64796	63703	15926
64797	63705	15926
64798	63708	15927
64799	63710	15928
64800	63713	15928
64801	63715	15929
64802	63718	15930
64803	63720	15930
64804	63723	15931
64805	63725	15931
64806	63727	15932
64807	63730	15933
64808	63732	15933
64809	63735	15934
64810	63737	15934
64811	63740	15935
64812	63742	15936
64813	63745	15936
64814	63747	15937
64815	63750	15938
64816	63752	15938
64817	63755	15939
64818	63757	15939
64819	63759	15940
64820	63762	15941
64821	63764	15941
64822	63767	15942
64823	63769	15942
64824	63772	15943
64825	63774	15944
64826	63777	15944
64827	63779	15945
64828	63782	15946
64829	63784	15946
64830	63787	15947
64831	63789	15947
64832	63792	15948
64833	63794	15949
64834	63796	15949
64835	63799	15950
64836	63801	15950
64837	63804	15951
64838	63806	15952
64839	63809	15952
64840	63811	15953
64841	63814	15954
64842	63816	15954
64843	63819	15955
64844	63821	15955
64845	63824	15956
64846	63826	15957
64847	63828	15957
64848	63831	15958
64849	63833	15958
64850	63836	15959
64851	63838	15960
64852	63841	15960
64853	63843	15961
64854	63846	15962
64855	63848	15962
64856	63851	15963
64857	63853	15963
64858	63856	15964
64859	63858	15965
64860	63860	15965
64861	63863	15966
64862	63865	15966
64863	63868	15967
64864	63870	15968
64865	63873	15968
64866	63875	15969
64867	63878	15970
64868	63880	15970
64869	63883	15971
64870	63885	15971
64871	63888	15972
64872	63890	15973
64873	63893	15973
64874	63895	15974
64875	63897	15974
64876	63900	15975
64877	63902	15976
64878	63905	15976
64879	63907	15977
64880	63910	15978
64881	63912	15978
64882	63915	15979
64883	63917	15979
64884	63920	15980
64885	63922	15981
64886	63925	15981
64887	63927	15982
64888	63929	15982
64889	63932	15983
64890	63934	15984
64891	63937	15984
64892	63939	15985
64893	63942	15986
64894	63944	15986
64895	63947	15987
64896	63949	15987
64897	63952	15988
64898	63954	15989
64899	63957	15989
64900	63959	15990
64901	63962	15991
64902	63964	15991
64903	63966	15992
64904	63969	15992
64905	63971	15993
64906	63974	15994
64907	63976	15994
64908	63979	15995
64909	63981	15995
64910	63984	15996
64911	63986	15997
64912	63989	15997
64913	63991	15998
64914	63994	15999
64915	63996	15999
64916	63998	16000
64917	64001	16000
64918	64003	16001
64919	64006	16002
64920	64008	16002
64921	64011	16003
64922	64013	16003
64923	64016	16004
64924	64018	16005
64925	64021	16005
64926	64023	16006
64927	64026	16007
64928	64028	16007
64929	64031	16008
64930	64033	16008
64931	64035	16009
64932	64038	16010
64933	64040	16010
64934	64043	16011
64935	64045	16011
64936	64048	16012
64937	64050	16013
64938	64053	16013
64939	64055	16014
64940	64058	16015
64941	64060	16015
64942	64063	16016
64943	64065	16016
64944	64067	16017
64945	64070	16018
64946	64072	16018
64947	64075	16019
64948	64077	16019
64949	64080	16020
64950	64082	16021
64951	64085	16021
64952	64087	16022
64953	64090	16023
64954	64092	16023
64955	64095	16024
64956	64097	16024
64957	64100	16025
64958	64102	16026
64959	64104	16026
64960	64107	16027
64961	64109	16027
64962	64112	16028
64963	64114	16029
64964	64117	16029
64965	64119	16030
64966	64122	16031
64967	64124	16031
64968	64127	16032
64969	64129	16032
64970	64132	16033
64971	64134	16034
64972	64136	16034
64973	64139	16035
64974	64141	16035
64975	64144	16036
64976	64146	16037
64977	64149	16037
64978	64151	16038
64979	64154	16039
64980	64156	16039
64981	64159	16040
64982	64161	16040
64983	64164	16041
64984	64166	16042
64985	64168	16042
64986	64171	16043
64987	64173	16043
64988	64176	16044
64989	64178	16045
64990	64181	16045
64991	64183	16046
64992	64186	16047
64993	64188	16047
64994	64191	16048
64995	64193	16048
64996	64196	16049
64997	64198	16050
64998	64201	16050
64999	64203	16051
65000	64205	16051
65001	64208	16052
65002	64210	16053
65003	64213	16053
65004	64215	16054
65005	64218	16055
65006	64220	16055
65007	64223	16056
65008	64225	16056
65009	64228	16057
65010	64230	16058
65011	64233	16058
65012	64235	16059
65013	64237	16059
65014	64240	16060
65015	64242	16061
65016	64245	16061
65017	64247	16062
65018	64250	16063
65019	64252	16063
65020	64255	16064
65021	64257	16064
65022	64260	16065
65023	64262	16066
65024	64265	16066
65025	64267	16067
65026	64270	16068
65027	64272	16068
65028	64274	16069
65029	64277	16069
65030	64279	16070
65031	64282	16071
65032	64284	16071
65033	64287	16072
65034	64289	16072
65035	64292	16073
65036	64294	16074
65037	64297	16074
65038	64299	16075
65039	64302	16076
65040	64304	16076
65041	64306	16077
65042	64309	16077
65043	64311	16078
65044	64314	16079
65045	64316	16079
65046	64319	16080
65047	64321	16080
65048	64324	16081
65049	64326	16082
65050	64329	16082
65051	64331	16083
65052	64334	16084
65053	64336	16084
65054	64339	16085
65055	64341	16085
65056	64343	16086
65057	64346	16087
65058	64348	16087
65059	64351	16088
65060	64353	16088
65061	64356	16089
65062	64358	16090
65063	64361	16090
65064	64363	16091
65065	64366	16092
65066	64368	16092
65067	64371	16093
65068	64373	16093
65069	64375	16094
65070	64378	16095
65071	64380	16095
65072	64383	16096
65073	64385	16096
65074	64388	16097
65075	64390	16098
65076	64393	16098
65077	64395	16099
65078	64398	16100
65079	64400	16100
65080	64403	16101
65081	64405	16101
65082	64408	16102
65083	64410	16103
65084	64412	16103
65085	64415	16104
65086	64417	16104
65087	64420	16105
65088	64422	16106
65089	64425	16106
65090	64427	16107
65091	64430	16108
65092	64432	16108
65093	64435	16109
65094	64437	16109
65095	64440	16110
65096	64442	16111
65097	64444	16111
65098	64447	16112
65099	64449	16112
65100	64452	16113
65101	64454	16114
65102	64457	16114
65103	64459	16115
65104	64462	16116
65105	64464	16116
65106	64467	16117
65107	64469	16117
65108	64472	16118
65109	64474	16119
65110	64477	16119
65111	64479	16120
65112	64482	16121
65113	64484	16121
65114	64487	16122
65115	64489	16122
65116	64492	16123
65117	64494	16124
65118	64497	16124
65119	64499	16125
65120	64502	16126
65121	64504	16126
65122	64507	16127
65123	64509	16127
65124	64512	16128
65125	64514	16129
65126	64517	16129
65127	64519	16130
65128	64522	16131
65129	64524	16131
65130	64527	16132
65131	64529	16132
65132	64531	16133
65133	64534	16134
65134	64536	16134
65135	64539	16135
65136	64541	16135
65137	64544	16136
65138	64546	16137
65139	64549	16137
65140	64551	16138
65141	64554	16139
65142	64556	16139
65143	64559	16140
65144	64561	16140
65145	64564	16141
65146	64566	16142
65147	64569	16142
65148	64571	16143
65149	64574	16144
65150	64576	16144
65151	64579	16145
65152	64581	16145
65153	64584	16146
65154	64586	16147
65155	64589	16147
65156	64591	16148
65157	64594	16149
65158	64596	16149
65159	64598	16150
65160	64601	16150
65161	64603	16151
65162	64606	16152
65163	64608	16152
65164	64611	16153
65165	64613	16153
65166	64616	16154
65167	64618	16155
65168	64621	16155
65169	64623	16156
65170	64626	16157
65171	64628	16157
65172	64631	16158
65173	64633	16158
65174	64636	16159
65175	64638	16160
65176	64641	16160
65177	64643	16161
65178	64646	16162
65179	64648	16162
65180	64651	16163
65181	64653	16163
65182	64656	16164
65183	64658	16165
65184	64661	16165
65185	64663	16166
65186	64665	16166
65187	64668	16167
65188	64670	16168
65189	64673	16168
65190	64675	16169
65191	64678	16170
65192	64680	16170
65193	64683	16171
65194	64685	16171
65195	64688	16172
65196	64690	16173
65197	64693	16173
65198	64695	16174
65199	64698	16175
65200	64700	16175
65201	64703	16176
65202	64705	16176
65203	64708	16177
65204	64710	16178
65205	64713	16178
65206	64715	16179
65207	64718	16180
65208	64720	16180
65209	64723	16181
65210	64725	16181
65211	64728	16182
65212	64730	16183
65213	64732	16183
65214	64735	16184
65215	64737	16184
65216	64740	16185
65217	64742	16186
65218	64745	16186
65219	64747	16187
65220	64750	16188
65221	64752	16188
65222	64755	16189
65223	64757	16189
65224	64760	16190
65225	64762	16191
65226	64765	16191
65227	64767	16192
65228	64770	16193
65229	64772	16193
65230	64775	16194
65231	64777	16194
65232	64780	16195
65233	64782	16196
65234	64785	16196
65235	64787	16197
65236	64790	16198
65237	64792	16198
65238	64795	16199
65239	64797	16199
65240	64799	16200
65241	64802	16201
65242	64804	16201
65243	64807	16202
65244	64809	16202
65245	64812	16203
65246	64814	16204
65247	64817	16204
65248	64819	16205
65249	64822	16206
65250	64824	16206
65251	64827	16207
65252	64829	16207
65253	64832	16208
65254	64834	16209
65255	64837	16209
65256	64839	16210
65257	64842	16211
65258	64844	16211
65259	64847	16212
65260	64849	16212
65261	64852	16213
65262	64854	16214
65263	64857	16214
65264	64859	16215
65265	64862	16216
65266	64864	16216
65267	64866	16217
65268	64869	16217
65269	64871	16218
65270	64874	16219
65271	64876	16219
65272	64879	16220
65273	64881	16220
65274	64884	16221
65275	64886	16222
65276	64889	16222
65277	64891	16223
65278	64894	16224
65279	64896	16224
65280	64899	16225
65281	64901	16225
65282	64904	16226
65283	64906	16227
65284	64909	16227
65285	64911	16228
65286	64914	16229
65287	64916	16229
65288	64919	16230
65289	64921	16230
65290	64924	16231
65291	64926	16232
65292	64929	16232
65293	64931	16233
65294	64933	16233
65295	64936	16234
65296	64938	16235
65297	64941	16235
65298	64943	16236
65299	64946	16237
65300	64948	16237
65301	64951	16238
65302	64953	16238
65303	64956	16239
65304	64958	16240
65305	64961	16240
65306	64963	16241
65307	64966	16242
65308	64968	16242
65309	64971	16243
65310	64973	16243
65311	64976	16244
65312	64978	16245
65313	64981	16245
65314	64983	16246
65315	64986	16247
65316	64988	16247
65317	64991	16248
65318	64993	16248
65319	64996	16249
65320	64998	16250
65321	65000	16250
65322	65003	16251
65323	65005	16251
65324	65008	16252
65325	65010	16253
65326	65013	16253
65327	65015	16254
65328	65018	16255
65329	65020	16255
65330	65023	16256
65331	65025	16256
65332	65028	16257
65333	65030	16258
65334	65033	16258
65335	65035	16259
65336	65038	16260
65337	65040	16260
65338	65043	16261
65339	65045	16261
65340	65048	16262
65341	65050	16263
65342	65053	16263
65343	65055	16264
65344	65058	16265
65345	65060	16265
65346	65063	16266
65347	65065	16266
65348	65067	16267
65349	65070	16268
65350	65072	16268
65351	65075	16269
65352	65077	16269
65353	65080	16270
65354	65082	16271
65355	65085	16271
65356	65087	16272
65357	65090	16273
65358	65092	16273
65359	65095	16274
65360	65097	16274
65361	65100	16275
65362	65102	16276
65363	65105	16276
65364	65107	16277
65365	65110	16278
65366	65112	16278
65367	65115	16279
65368	65117	16279
65369	65120	16280
65370	65122	16281
65371	65125	16281
65372	65127	16282
65373	65130	16283
65374	65132	16283
65375	65134	16284
65376	65137	16284
65377	65139	16285
65378	65142	16286
65379	65144	16286
65380	65147	16287
65381	65149	16287
65382	65152	16288
65383	65154	16289
65384	65157	16289
65385	65159	16290
65386	65162	16291
65387	65164	16291
65388	65167	16292
65389	65169	16292
65390	65172	16293
65391	65174	16294
65392	65177	16294
65393	65179	16295
65394	65182	16296
65395	65184	16296
65396	65187	16297
65397	65189	16297
65398	65192	16298
65399	65194	16299
65400	65197	16299
65401	65199	16300
65402	65202	16301
65403	65204	16301
65404	65207	16302
65405	65209	16302
65406	65212	16303
65407	65214	16304
65408	65217	16304
65409	65219	16305
65410	65222	16306
65411	65224	16306
65412	65227	16307
65413	65229	16307
65414	65232	16308
65415	65234	16309
65416	65237	16309
65417	65239	16310
65418	65242	16311
65419	65244	16311
65420	65247	16312
65421	65249	16312
65422	65252	16313
65423	65254	16314
65424	65257	16314
65425	65259	16315
65426	65262	16316
65427	65264	16316
65428	65267	16317
65429	65269	16317
65430	65272	16318
65431	65274	16319
65432	65277	16319
65433	65279	16320
65434	65282	16321
65435	65284	16321
65436	65287	16322
65437	65289	16322
65438	65292	16323
65439	65294	16324
65440	65297	16324
65441	65299	16325
65442	65302	16326
65443	65304	16326
65444	65307	16327
65445	65309	16327
65446	65312	16328
65447	65314	16329
65448	65317	16329
65449	65319	16330
65450	65322	16331
65451	65324	16331
65452	65327	16332
65453	65329	16332
65454	65332	16333
65455	65334	16334
65456	65337	16334
65457	65339	16335
65458	65341	16335
65459	65344	16336
65460	65346	16337
65461	65349	16337
65462	65351	16338
65463	65354	16339
65464	65356	16339
65465	65359	16340
65466	65361	16340
65467	65364	16341
65468	65366	16342
65469	65369	16342
65470	65371	16343
65471	65374	16344
65472	65376	16344
65473	65379	16345
65474	65381	16345
65475	65384	16346
65476	65386	16347
65477	65389	16347
65478	65391	16348
65479	65394	16349
65480	65396	16349
65481	65399	16350
65482	65401	16350
65483	65404	16351
65484	65406	16352
65485	65409	16352
65486	65411	16353
65487	65414	16354
65488	65416	16354
65489	65419	16355
65490	65421	16355
65491	65424	16356
65492	65426	16357
65493	65429	16357
65494	65431	16358
65495	65433	16358
65496	65436	16359
65497	65438	16360
65498	65441	16360
65499	65443	16361
65500	65446	16362
65501	65448	16362
65502	65451	16363
65503	65453	16363
65504	65456	16364
65505	65458	16365
65506	65461	16365
65507	65463	16366
65508	65466	16367
65509	65468	16367
65510	65471	16368
65511	65473	16368
65512	65476	16369
65513	65478	16370
65514	65481	16370
65515	65483	16371
65516	65486	16372
65517	65488	16372
65518	65491	16373
65519	65493	16373
65520	65496	16374
65521	65498	16375
65522	65501	16375
65523	65503	16376
65524	65506	16377
65525	65508	16377
65526	65511	16378
65527	65513	16378
65528	65516	16379
65529	65518	16380
65530	65521	16380
65531	65523	16381
65532	65526	16382
65533	65528	16382
65534	65531	16383
65535	65534	16383
65536	65534	16383
65537	65534	16383
65538	65534	16383
65539	65534	16383
65540	65534	16383
65541	65534	16383
65542	65534	16383
65543	65534	16383
65544	65534	16383
65545	65534	16383
65546	65534	16383
65547	65534	16383
65548	65534	16383
65549	65534	16383
65550	65534	16383
65551	65534	16383
65552	65534	16383
65553	65534	16383
65554	65534	16383
65555	65534	16383
65556	65534	16383
65557	65534	16383
65558	65534	16383
65559	65534	16383
65560	65534	16383
65561	65534	16383
65562	65534	16383
65563	65534	16383
65564	65534	16383
65565	65534	16383
65566	65534	16383
65567	65534	16383
65568	65534	16383
65569	65534	16383
65570	65534	16383
65571	65534	16383
65572	65534	16383
65573	65534	16383
65574	65534	16383
65575	65534	16383
65576	65534	16383
65577	65534	16383
65578	65534	16383
65579	65534	16383
65580	65534	16383
65581	65534	16383
65582	65534	16383
65583	65534	16383
65584	65534	16383
65585	65534	16383
65586	65534	16383
65587	65534	16383
65588	65534	16383
65589	65534	16383
65590	65534	16383
65591	65534	16383
65592	65534	16383
65593	65534	16383
65594	65534	16383
65595	65534	16383
65596	65534	16383
65597	65534	16383
65598	65534	16383
65599	65534	16383
65600	65534	16383
65601	65534	16383
65602	65534	16383
65603	65534	16383
65604	65534	16383
65605	65534	16383
65606	65534	16383
65607	65534	16383
65608	65534	16383
65609	65534	16383
65610	65534	16383
65611	65534	16383
65612	65534	16383
65613	65534	16383
65614	65534	16383
65615	65534	16383
65616	65534	16383
65617	65534	16383
65618	65534	16383
65619	65534	16383
65620	65534	16383
65621	65534	16383
65622	65534	16383
65623	65534	16383
65624	65534	16383
65625	65534	16383
65626	65534	16383
65627	65534	16383
65628	65534	16383
65629	65534	16383
65630	65534	16383
65631	65534	16383
65632	65534	16383
65633	65534	16383
65634	65534	16383
65635	65534	16383
65636	65534	16383
65637	65534	16383
65638	65534	16383
65639	65534	16383
65640	65534	16383
65641	65534	16383
65642	65534	16383
65643	65534	16383
65644	65534	16383
65645	65534	16383
65646	65534	16383
65647	65534	16383
65648	65534	16383
65649	65534	16383
65650	65534	16383
65651	65534	16383
65652	65534	16383
65653	65534	16383
65654	65534	16383
65655	65534	16383
65656	65534	16383
65657	65534	16383
65658	65534	16383
65659	65534	16383
65660	65534	16383
65661	65534	16383
65662	65534	16383
65663	65534	16383
65664	65534	16383
65665	65534	16383
65666	65534	16383
65667	65534	16383
65668	65534	16383
65669	65534	16383
65670	65534	16383
65671	65534	16383
65672	65534	16383
65673	65534	16383
65674	65534	16383
65675	65534	16383
65676	65534	16383
65677	65534	16383
65678	65534	16383
65679	65534	16383
65680	65534	16383
65681	65534	16383
65682	65534	16383
65683	65534	16383
65684	65534	16383
65685	65534	16383
65686	65534	16383
65687	65534	16383
65688	65534	16383
65689	65534	16383
65690	65534	16383
65691	65534	16383
65692	65534	16383
65693	65534	16383
65694	65534	16383
65695	65534	16383
65696	65534	16383
65697	65534	16383
65698	65534	16383
65699	65534	16383
65700	65534	16383
65701	65534	16383
65702	65534	16383
65703	65534	16383
65704	65534	16383
65705	65534	16383
65706	65534	16383
65707	65534	16383
65708	65534	16383
65709	65534	16383
65710	65534	16383
65711	65534	16383
65712	65534	16383
65713	65534	16383
65714	65534	16383
65715	65534	16383
65716	65534	16383
65717	65534	16383
65718	65534	16383
65719	65534	16383
65720	65534	16383
65721	65534	16383
65722	65534	16383
65723	65534	16383
65724	65534	16383
65725	65534	16383
65726	65534	16383
65727	65534	16383
65728	65534	16383
65729	65534	16383
65730	65534	16383
65731	65534	16383
65732	65534	16383
65733	65534	16383
65734	65534	16383
65735	65534	16383
65736	65534	16383
65737	65534	16383
65738	65534	16383
65739	65534	16383
65740	65534	16383
65741	65534	16383
65742	65534	16383
65743	65534	16383
65744	65534	16383
65745	65534	16383
65746	65534	16383
65747	65534	16383
65748	65534	16383
65749	65534	16383
65750	65534	16383
65751	65534	16383
65752	65534	16383
65753	65534	16383
65754	65534	16383
65755	65534	16383
65756	65534	16383
65757	65534	16383
65758	65534	16383
65759	65534	16383
65760	65534	16383
65761	65534	16383
65762	65534	16383
65763	65534	16383
65764	65534	16383
65765	65534	16383
65766	65534	16383
65767	65534	16383
65768	65534	16383
65769	65534	16383
65770	65534	16383
65771	65534	16383
65772	65534	16383
65773	65534	16383
65774	65534	16383
65775	65534	16383
65776	65534	16383
65777	65534	16383
65778	65534	16383
65779	65534	16383
65780	65534	16383
65781	65534	16383
65782	65534	16383
65783	65534	16383
65784	65534	16383
65785	65534	16383
65786	65534	16383
65787	65534	16383
65788	65534	16383
65789	65534	16383
65790	65534	16383
65791	65534	16383
65792	65534	16383
65793	65534	16383
65794	65534	16383
65795	65534	16383
65796	65534	16383
65797	65534	16383
65798	65534	16383
65799	65534	16383
65800	65534	16383
65801	65534	16383
65802	65534	16383
65803	65534	16383
65804	65534	16383
65805	65534	16383
65806	65534	16383
65807	65534	16383
65808	65534	16383
65809	65534	16383
65810	65534	16383
65811	65534	16383
65812	65534	16383
65813	65534	16383
65814	65534	16383
65815	65534	16383
65816	65534	16383
65817	65534	16383
65818	65534	16383
65819	65534	16383
65820	65534	16383
65821	65534	16383
65822	65534	16383
65823	65534	16383
65824	65534	16383
65825	65534	16383
65826	65534	16383
65827	65534	16383
65828	65534	16383
65829	65534	16383
65830	65534	16383
65831	65534	16383
65832	65534	16383
65833	65534	16383
65834	65534	16383
65835	65534	16383
65836	65534	16383
65837	65534	16383
65838	65534	16383
65839	65534	16383
65840	65534	16383
65841	65534	16383
65842	65534	16383
65843	65534	16383
65844	65534	16383
65845	65534	16383
65846	65534	16383
65847	65534	16383
65848	65534	16383
65849	65534	16383
65850	65534	16383
65851	65534	16383
65852	65534	16383
65853	65534	16383
65854	65534	16383
65855	65534	16383
65856	65534	16383
65857	65534	16383
65858	65534	16383
65859	65534	16383
65860	65534	16383
65861	65534	16383
65862	65534	16383
65863	65534	16383
65864	65534	16383
65865	65534	16383
65866	65534	16383
65867	65534	16383
65868	65534	16383
65869	65534	16383
65870	65534	16383
65871	65534	16383
65872	65534	16383
65873	65534	16383
65874	65534	16383
65875	65534	16383
65876	65534	16383
65877	65534	16383
65878	65534	16383
65879	65534	16383
65880	65534	16383
65881	65534	16383
65882	65534	16383
65883	65534	16383
65884	65534	16383
65885	65534	16383
65886	65534	16383
65887	65534	16383
65888	65534	16383
65889	65534	16383
65890	65534	16383
65891	65534	16383
65892	65534	16383
65893	65534	16383
65894	65534	16383
65895	65534	16383
65896	65534	16383
65897	65534	16383
65898	65534	16383
65899	65534	16383
65900	65534	16383
65901	65534	16383
65902	65534	16383
65903	65534	16383
65904	65534	16383
65905	65534	16383
65906	65534	16383
65907	65534	16383
65908	65534	16383
65909	65534	16383
65910	65534	16383
65911	65534	16383
65912	65534	16383
65913	65534	16383
65914	65534	16383
65915	65534	16383
65916	65534	16383
65917	65534	16383
65918	65534	16383
65919	65534	16383
65920	65534	16383
65921	65534	16383
65922	65534	16383
65923	65534	16383
65924	65534	16383
65925	65534	16383
65926	65534	16383
65927	65534	16383
65928	65534	16383
65929	65534	16383
65930	65534	16383
65931	65534	16383
65932	65534	16383
65933	65534	16383
65934	65534	16383
65935	65534	16383
65936	65534	16383
65937	65534	16383
65938	65534	16383
65939	65534	16383
65940	65534	16383
65941	65534	16383
65942	65534	16383
65943	65534	16383
65944	65534	16383
65945	65534	16383
65946	65534	16383
65947	65534	16383
65948	65534	16383
65949	65534	16383
65950	65534	16383
65951	65534	16383
65952	65534	16383
65953	65534	16383
65954	65534	16383
65955	65534	16383
65956	65534	16383
65957	65534	16383
65958	65534	16383
65959	65534	16383
65960	65534	16383
65961	65534	16383
65962	65534	16383
65963	65534	16383
65964	65534	16383
65965	65534	16383
65966	65534	16383
65967	65534	16383
65968	65534	16383
65969	65534	16383
65970	65534	16383
65971	65534	16383
65972	65534	16383
65973	65534	16383
65974	65534	16383
65975	65534	16383
65976	65534	16383
65977	65534	16383
65978	65534	16383
65979	65534	16383
65980	65534	16383
65981	65534	16383
65982	65534	16383
65983	65534	16383
65984	65534	16383
65985	65534	16383
65986	65534	16383
65987	65534	16383
65988	65534	16383
65989	65534	16383
65990	65534	16383
65991	65534	16383
65992	65534	16383
65993	65534	16383
65994	65534	16383
65995	65534	16383
65996	65534	16383
65997	65534	16383
